Precinct TEVS,Ballot Page,ballot Side,Contest TEVS,Choice TEVS,TEVS Voteops Marked,TEVS Total Voteops,TEVS Voteops not Marked,TEVS Over Votes,Precinct HART,Contest HART,Choice HART,HART Count,HART Ballots,Votes Counted TEVS Minus HART,Total Voteops TEVS Minus HART,ABS Votes Counted TEVS Minus HART,ABS Total Voteops TEVS Minus HART,Margin,Error Pct,Sort Key
000055,1,2,PROP_55,YES,592,723,131,0,~  3A--3,PROPOSITION 55 TAX EXTE,YES,592,724,0,-1,0,1,511,   0.00%,3A--3.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000055,1,2,PROP_56,NO,182,723,541,0,~  3A--3,PROPOSITION 56 CIGARETT,NO,182,724,0,-1,0,1,325,   0.00%,"3A--3.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.NO"
000055,1,2,PROP_56,YES,506,723,217,0,~  3A--3,PROPOSITION 56 CIGARETT,YES,507,724,-1,-1,1,1,325,   0.31%,"3A--3.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.YES"
000055,1,2,PROP_57,NO,103,723,620,2,~  3A--3,PROPOSITION 57 CRIMINAL,NO,103,724,0,-1,0,1,470,   0.00%,3A--3.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.NO
000055,1,2,PROP_57,YES,574,723,149,2,~  3A--3,PROPOSITION 57 CRIMINAL,YES,573,724,1,-1,1,1,470,   0.21%,3A--3.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.YES
000055,1,2,PROP_58,NO,93,723,630,1,~  3A--3,PROPOSITION 58 ENGLISH ,NO,92,724,1,-1,1,1,491,   0.20%,3A--3.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..NO
000055,1,2,PROP_58,YES,583,723,140,1,~  3A--3,PROPOSITION 58 ENGLISH ,YES,583,724,0,-1,0,1,491,   0.00%,3A--3.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..YES
000055,1,2,PROP_59,NO,141,723,582,1,~  3A--3,PROPOSITION 59 CORPORAT,NO,140,724,1,-1,1,1,376,   0.27%,3A--3.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..NO
000055,1,2,PROP_59,YES,516,723,207,1,~  3A--3,PROPOSITION 59 CORPORAT,YES,516,724,0,-1,0,1,376,   0.00%,3A--3.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..YES
000055,1,2,PROP_60,NO,410,723,313,3,~  3A--3,PROPOSITION 60 ADULT FI,NO,408,724,2,-1,2,1,170,   1.18%,3A--3.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..NO
000055,1,2,PROP_60,YES,240,723,483,3,~  3A--3,PROPOSITION 60 ADULT FI,YES,238,724,2,-1,2,1,170,   1.18%,3A--3.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..YES
000055,1,2,PROP_61,NO,213,723,510,0,~  3A--3,PROPOSITION 61 STATE PR,NO,214,724,-1,-1,1,1,215,   0.47%,3A--3.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..NO
000055,1,2,PROP_61,YES,429,723,294,0,~  3A--3,PROPOSITION 61 STATE PR,YES,429,724,0,-1,0,1,215,   0.00%,3A--3.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..YES
000055,1,2,PROP_62,NO,163,723,560,4,~  3A--3,PROPOSITION 62 DEATH PE,NO,160,724,3,-1,3,1,347,   0.86%,3A--3.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..NO
000055,1,2,PROP_62,YES,510,723,213,4,~  3A--3,PROPOSITION 62 DEATH PE,YES,507,724,3,-1,3,1,347,   0.86%,3A--3.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..YES
000055,2,3,PROP_63,NO,189,717,528,3,~  3A--3,PROPOSITION 63 FIREARMS,NO,189,724,0,-7,0,7,311,   0.00%,3A--3.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..NO
000055,2,3,PROP_63,YES,503,717,214,3,~  3A--3,PROPOSITION 63 FIREARMS,YES,500,724,3,-7,3,7,311,   0.96%,3A--3.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..YES
000055,2,3,PROP_64,NO,205,717,512,5,~  3A--3,PROPOSITION 64 MARIJUAN,NO,202,724,3,-7,3,7,290,   1.03%,3A--3.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..NO
000055,2,3,PROP_64,YES,495,717,222,5,~  3A--3,PROPOSITION 64 MARIJUAN,YES,492,724,3,-7,3,7,290,   1.03%,3A--3.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..YES
000055,2,3,PROP_65,NO,376,717,341,7,~  3A--3,PROPOSITION 65 CARRYOUT,NO,373,724,3,-7,3,7,67,   4.48%,3A--3.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..NO
000055,2,3,PROP_65,YES,309,717,408,7,~  3A--3,PROPOSITION 65 CARRYOUT,YES,306,724,3,-7,3,7,67,   4.48%,3A--3.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..YES
000055,2,3,PROP_66,NO,432,717,285,1,~  3A--3,PROPOSITION 66 DEATH PE,NO,432,724,0,-7,0,7,233,   0.00%,3A--3.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..NO
000055,2,3,PROP_66,YES,200,717,517,1,~  3A--3,PROPOSITION 66 DEATH PE,YES,199,724,1,-7,1,7,233,   0.43%,3A--3.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..YES
000055,2,3,PROP_67,NO,113,717,604,1,~  3A--3,PROPOSITION 67 BAN ON S,NO,112,724,1,-7,1,7,464,   0.22%,3A--3.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..NO
000055,2,3,PROP_67,YES,576,717,141,1,~  3A--3,PROPOSITION 67 BAN ON S,YES,576,724,0,-7,0,7,464,   0.00%,3A--3.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..YES
000055,1,1,STATEASS2,JIM_WOOD,517,724,207,0,~  3A--3,"STATE ASSEMBLY, DISTRIC",JIM WOOD,517,724,0,0,0,0,395,   0.00%,"3A--3.STATE ASSEMBLY, DISTRICT 2.JIM WOOD"
000055,1,1,STATEASS2,KEN_ANTON,122,724,602,0,~  3A--3,"STATE ASSEMBLY, DISTRIC",KEN ANTON,122,724,0,0,0,0,395,   0.00%,"3A--3.STATE ASSEMBLY, DISTRICT 2.KEN ANTON"
000055,1,1,USREP,DALE_K_MENSING,70,724,654,0,~  3A--3,US REPRESENTATIVE IN CO,DALE K. MENSING,70,724,0,0,0,0,537,   0.00%,"3A--3.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.DALE K. MENSING"
000055,1,1,USREP,JARED_W_HUFFMAN,607,724,117,0,~  3A--3,US REPRESENTATIVE IN CO,JARED W. HUFFMAN,607,724,0,0,0,0,537,   0.00%,"3A--3.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.JARED W. HUFFMAN"
000055,1,1,USSEN,KAMALA_D_HARRIS,461,724,263,5,~  3A--3,US SENATOR,KAMALA D. HARRIS,458,724,3,0,3,0,290,   1.03%,3A--3.US SENATOR.KAMALA D. HARRIS
000055,1,1,USSEN,LORETTA_L_SANCHEZ,172,724,552,5,~  3A--3,US SENATOR,LORETTA L. SANCHEZ,168,724,4,0,4,0,290,   1.38%,3A--3.US SENATOR.LORETTA L. SANCHEZ
000056,1,1,ARCATA_CC,DANIEL_MURPHY,96,580,484,0,~  3A--4,ARCATA CITY COUNCILMEMB,DANIEL MURPHY,96,580,0,0,0,0,47,   0.00%,3A--4.ARCATA CITY COUNCILMEMBER.DANIEL MURPHY
000056,1,1,ARCATA_CC,MICHAEL_WINKLER,268,580,312,0,~  3A--4,ARCATA CITY COUNCILMEMB,MICHAEL WINKLER,268,580,0,0,0,0,47,   0.00%,3A--4.ARCATA CITY COUNCILMEMBER.MICHAEL WINKLER
000056,1,1,ARCATA_CC,PAUL_PITINO,269,580,311,0,~  3A--4,ARCATA CITY COUNCILMEMB,PAUL PITINO,269,580,0,0,0,0,47,   0.00%,3A--4.ARCATA CITY COUNCILMEMBER.PAUL PITINO
000056,1,1,ARCATA_CC,SUSAN_ORNELAS,316,580,264,0,~  3A--4,ARCATA CITY COUNCILMEMB,SUSAN ORNELAS,316,580,0,0,0,0,47,   0.00%,3A--4.ARCATA CITY COUNCILMEMBER.SUSAN ORNELAS
000056,1,1,ARCATA_CC,VALERIE_ROSE-CAMPBELL,132,580,448,0,~  3A--4,ARCATA CITY COUNCILMEMB,VALERIE ROSE-CAMPBELL,132,580,0,0,0,0,47,   0.00%,3A--4.ARCATA CITY COUNCILMEMBER.VALERIE ROSE-CAMPBELL
000056,1,1,ARCATA_CC,Write_in,5,1740,1735,0,~  3A--4,ARCATA CITY COUNCILMEMB,Write_in,5,580,0,1160,0,1160,47,   0.00%,3A--4.ARCATA CITY COUNCILMEMBER.Write_in
000056,2,4,MEAS_F,NO,224,579,355,0,~  3A--4,MEASURE F CITY OF ARCAT,NO,223,580,1,-1,1,1,47,   2.13%,3A--4.MEASURE F CITY OF ARCATA UTILITY USERS TAX..NO
000056,2,4,MEAS_F,YES,270,579,309,0,~  3A--4,MEASURE F CITY OF ARCAT,YES,270,580,0,-1,0,1,47,   0.00%,3A--4.MEASURE F CITY OF ARCATA UTILITY USERS TAX..YES
000056,2,3,MEAS_H,NO,74,579,505,0,~  3A--4,MEASURE H ARCATA SCHOOL,NO,74,580,0,-1,0,1,361,   0.00%,3A--4.MEASURE H ARCATA SCHOOL DISTRICT PARCEL TAX..NO
000056,2,3,MEAS_H,YES,435,579,144,0,~  3A--4,MEASURE H ARCATA SCHOOL,YES,435,580,0,-1,0,1,361,   0.00%,3A--4.MEASURE H ARCATA SCHOOL DISTRICT PARCEL TAX..YES
000056,2,3,MEAS_I,BONDS_NO,105,579,474,0,~  3A--4,MEASURE I ARCATA SCHOOL,BONDS NO,105,580,0,-1,0,1,283,   0.00%,3A--4.MEASURE I ARCATA SCHOOL DISTRICT BOND MEASURE..BONDS NO
000056,2,3,MEAS_I,BONDS_YES,389,579,190,0,~  3A--4,MEASURE I ARCATA SCHOOL,BONDS YES,388,580,1,-1,1,1,283,   0.35%,3A--4.MEASURE I ARCATA SCHOOL DISTRICT BOND MEASURE..BONDS YES
000056,2,3,MEAS_Q,NO,199,579,380,2,~  3A--4,MEASURE Q HUMBOLDT COUN,NO,198,580,1,-1,1,1,29,   3.45%,3A--4.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..NO
000056,2,3,MEAS_Q,YES,229,579,350,2,~  3A--4,MEASURE Q HUMBOLDT COUN,YES,227,580,2,-1,2,1,29,   6.90%,3A--4.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..YES
000056,2,3,MEAS_R,NO,166,579,413,0,~  3A--4,MEASURE R HUMBOLDT COUN,NO,167,580,-1,-1,1,1,99,   1.01%,3A--4.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..NO
000056,2,3,MEAS_R,YES,266,579,313,0,~  3A--4,MEASURE R HUMBOLDT COUN,YES,266,580,0,-1,0,1,99,   0.00%,3A--4.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..YES
000056,2,3,MEAS_S,NO,142,579,437,1,~  3A--4,MEASURE S HUMBOLDT COUN,NO,141,580,1,-1,1,1,231,   0.43%,3A--4.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..NO
000056,2,3,MEAS_S,YES,372,579,207,1,~  3A--4,MEASURE S HUMBOLDT COUN,YES,372,580,0,-1,0,1,231,   0.00%,3A--4.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..YES
000056,2,4,MEAS_U,NO,135,579,444,0,~  3A--4,MEASURE U LOCAL TRANSPO,NO,135,580,0,-1,0,1,211,   0.00%,3A--4.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..NO
000056,2,4,MEAS_U,YES,347,579,232,0,~  3A--4,MEASURE U LOCAL TRANSPO,YES,346,580,1,-1,1,1,211,   0.47%,3A--4.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..YES
000056,2,4,MEAS_V,NO,143,579,436,0,~  3A--4,MEASURE V MOBILE HOME P,NO,143,580,0,-1,0,1,192,   0.00%,3A--4.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..NO
000056,2,4,MEAS_V,YES,335,579,244,0,~  3A--4,MEASURE V MOBILE HOME P,YES,335,580,0,-1,0,1,192,   0.00%,3A--4.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..YES
000056,1,1,PRES,DONALD_J_TRUMP,35,580,545,0,~  3A--4,PRESIDENT AND VICE PRES,DONALD J. TRUMP      ,35,580,0,0,0,0,391,   0.00%,3A--4.PRESIDENT AND VICE PRESIDENT.DONALD J. TRUMP      and MICHAEL R. PENCE
000056,1,1,PRES,GARY_JOHNSON,17,580,563,0,~  3A--4,PRESIDENT AND VICE PRES,GARY JOHNSON      and,17,580,0,0,0,0,391,   0.00%,3A--4.PRESIDENT AND VICE PRESIDENT.GARY JOHNSON      and BILL WELD
000056,1,1,PRES,GLORIAYESTELA_LA_RIVA,8,580,572,0,~  3A--4,PRESIDENT AND VICE PRES,GLORIA ESTELA LA RIVA,7,580,1,0,1,0,391,   0.26%,3A--4.PRESIDENT AND VICE PRESIDENT.GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000056,1,1,PRES,HILLARY_CLINTON,442,580,138,0,~  3A--4,PRESIDENT AND VICE PRES,HILLARY CLINTON      ,442,580,0,0,0,0,391,   0.00%,3A--4.PRESIDENT AND VICE PRESIDENT.HILLARY CLINTON      and TIM KAINE
000056,1,1,PRES,JILL_STEIN,51,580,529,0,~  3A--4,PRESIDENT AND VICE PRES,JILL STEIN      and A,51,580,0,0,0,0,391,   0.00%,3A--4.PRESIDENT AND VICE PRESIDENT.JILL STEIN      and AJAMU BARAKA
000056,1,1,PRES,Write_in,18,580,562,0,~  3A--4,PRESIDENT AND VICE PRES,Write_in,18,580,0,0,0,0,391,   0.00%,3A--4.PRESIDENT AND VICE PRESIDENT.Write_in
000056,1,1,PROP_51,NO,184,580,396,1,~  3A--4,PROPOSITION 51 SCHOOL B,NO,184,580,0,0,0,0,164,   0.00%,3A--4.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.NO
000056,1,1,PROP_51,YES,349,580,231,1,~  3A--4,PROPOSITION 51 SCHOOL B,YES,348,580,1,0,1,0,164,   0.61%,3A--4.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.YES
000056,1,1,PROP_52,NO,88,580,492,3,~  3A--4,PROPOSITION 52 MEDI-CAL,NO,85,580,3,0,3,0,352,   0.85%,3A--4.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..NO
000056,1,1,PROP_52,YES,439,580,141,3,~  3A--4,PROPOSITION 52 MEDI-CAL,YES,437,580,2,0,2,0,352,   0.57%,3A--4.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..YES
000056,1,1,PROP_53,NO,283,580,297,1,~  3A--4,PROPOSITION 53 REVENUE ,NO,283,580,0,0,0,0,62,   0.00%,3A--4.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000056,1,1,PROP_53,YES,222,580,358,1,~  3A--4,PROPOSITION 53 REVENUE ,YES,221,580,1,0,1,0,62,   1.61%,3A--4.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000056,1,1,PROP_54,NO,178,580,402,0,~  3A--4,PROPOSITION 54 LEGISLAT,NO,178,580,0,0,0,0,163,   0.00%,3A--4.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.NO
000056,1,1,PROP_54,YES,341,580,239,0,~  3A--4,PROPOSITION 54 LEGISLAT,YES,341,580,0,0,0,0,163,   0.00%,3A--4.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.YES
000056,1,2,PROP_55,NO,53,580,527,0,~  3A--4,PROPOSITION 55 TAX EXTE,NO,53,580,0,0,0,0,432,   0.00%,3A--4.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000056,1,2,PROP_55,YES,485,580,95,0,~  3A--4,PROPOSITION 55 TAX EXTE,YES,485,580,0,0,0,0,432,   0.00%,3A--4.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000056,1,2,PROP_56,NO,137,580,443,3,~  3A--4,PROPOSITION 56 CIGARETT,NO,135,580,2,0,2,0,284,   0.70%,"3A--4.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.NO"
000056,1,2,PROP_56,YES,422,580,158,3,~  3A--4,PROPOSITION 56 CIGARETT,YES,419,580,3,0,3,0,284,   1.06%,"3A--4.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.YES"
000056,1,2,PROP_57,NO,76,580,504,3,~  3A--4,PROPOSITION 57 CRIMINAL,NO,73,580,3,0,3,0,390,   0.77%,3A--4.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.NO
000056,1,2,PROP_57,YES,463,580,117,3,~  3A--4,PROPOSITION 57 CRIMINAL,YES,463,580,0,0,0,0,390,   0.00%,3A--4.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.YES
000056,1,2,PROP_58,NO,65,580,515,0,~  3A--4,PROPOSITION 58 ENGLISH ,NO,65,580,0,0,0,0,403,   0.00%,3A--4.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..NO
000056,1,2,PROP_58,YES,468,580,112,0,~  3A--4,PROPOSITION 58 ENGLISH ,YES,468,580,0,0,0,0,403,   0.00%,3A--4.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..YES
000056,1,2,PROP_59,NO,113,580,467,0,~  3A--4,PROPOSITION 59 CORPORAT,NO,113,580,0,0,0,0,290,   0.00%,3A--4.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..NO
000056,1,2,PROP_59,YES,403,580,177,0,~  3A--4,PROPOSITION 59 CORPORAT,YES,403,580,0,0,0,0,290,   0.00%,3A--4.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..YES
000056,1,2,PROP_60,NO,332,580,248,0,~  3A--4,PROPOSITION 60 ADULT FI,NO,332,580,0,0,0,0,139,   0.00%,3A--4.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..NO
000056,1,2,PROP_60,YES,192,580,388,0,~  3A--4,PROPOSITION 60 ADULT FI,YES,193,580,-1,0,1,0,139,   0.72%,3A--4.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..YES
000056,1,2,PROP_61,NO,132,580,448,1,~  3A--4,PROPOSITION 61 STATE PR,NO,132,580,0,0,0,0,242,   0.00%,3A--4.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..NO
000056,1,2,PROP_61,YES,375,580,205,1,~  3A--4,PROPOSITION 61 STATE PR,YES,374,580,1,0,1,0,242,   0.41%,3A--4.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..YES
000056,1,2,PROP_62,NO,145,580,435,2,~  3A--4,PROPOSITION 62 DEATH PE,NO,143,580,2,0,2,0,250,   0.80%,3A--4.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..NO
000056,1,2,PROP_62,YES,393,580,187,2,~  3A--4,PROPOSITION 62 DEATH PE,YES,393,580,0,0,0,0,250,   0.00%,3A--4.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..YES
000056,2,3,PROP_63,NO,128,579,451,1,~  3A--4,PROPOSITION 63 FIREARMS,NO,127,580,1,-1,1,1,299,   0.33%,3A--4.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..NO
000056,2,3,PROP_63,YES,426,579,153,1,~  3A--4,PROPOSITION 63 FIREARMS,YES,426,580,0,-1,0,1,299,   0.00%,3A--4.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..YES
000056,2,3,PROP_64,NO,129,579,450,3,~  3A--4,PROPOSITION 64 MARIJUAN,NO,126,580,3,-1,3,1,307,   0.98%,3A--4.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..NO
000056,2,3,PROP_64,YES,435,579,144,3,~  3A--4,PROPOSITION 64 MARIJUAN,YES,433,580,2,-1,2,1,307,   0.65%,3A--4.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..YES
000056,2,3,PROP_65,NO,235,579,344,3,~  3A--4,PROPOSITION 65 CARRYOUT,NO,235,580,0,-1,0,1,66,   0.00%,3A--4.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..NO
000056,2,3,PROP_65,YES,305,579,274,3,~  3A--4,PROPOSITION 65 CARRYOUT,YES,301,580,4,-1,4,1,66,   6.06%,3A--4.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..YES
000056,2,3,PROP_66,NO,331,579,248,2,~  3A--4,PROPOSITION 66 DEATH PE,NO,331,580,0,-1,0,1,169,   0.00%,3A--4.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..NO
000056,2,3,PROP_66,YES,164,579,415,2,~  3A--4,PROPOSITION 66 DEATH PE,YES,162,580,2,-1,2,1,169,   1.18%,3A--4.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..YES
000056,2,3,PROP_67,NO,73,579,506,1,~  3A--4,PROPOSITION 67 BAN ON S,NO,71,580,2,-1,2,1,403,   0.50%,3A--4.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..NO
000056,2,3,PROP_67,YES,474,579,105,1,~  3A--4,PROPOSITION 67 BAN ON S,YES,474,580,0,-1,0,1,403,   0.00%,3A--4.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..YES
000056,1,1,STATEASS2,JIM_WOOD,413,580,167,0,~  3A--4,"STATE ASSEMBLY, DISTRIC",JIM WOOD,413,580,0,0,0,0,318,   0.00%,"3A--4.STATE ASSEMBLY, DISTRICT 2.JIM WOOD"
000056,1,1,STATEASS2,KEN_ANTON,95,580,485,0,~  3A--4,"STATE ASSEMBLY, DISTRIC",KEN ANTON,95,580,0,0,0,0,318,   0.00%,"3A--4.STATE ASSEMBLY, DISTRICT 2.KEN ANTON"
000056,1,1,USREP,DALE_K_MENSING,42,580,538,0,~  3A--4,US REPRESENTATIVE IN CO,DALE K. MENSING,42,580,0,0,0,0,451,   0.00%,"3A--4.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.DALE K. MENSING"
000056,1,1,USREP,JARED_W_HUFFMAN,493,580,87,0,~  3A--4,US REPRESENTATIVE IN CO,JARED W. HUFFMAN,493,580,0,0,0,0,451,   0.00%,"3A--4.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.JARED W. HUFFMAN"
000056,1,1,USSEN,KAMALA_D_HARRIS,354,580,226,0,~  3A--4,US SENATOR,KAMALA D. HARRIS,355,580,-1,0,1,0,203,   0.49%,3A--4.US SENATOR.KAMALA D. HARRIS
000056,1,1,USSEN,LORETTA_L_SANCHEZ,153,580,427,0,~  3A--4,US SENATOR,LORETTA L. SANCHEZ,152,580,1,0,1,0,203,   0.49%,3A--4.US SENATOR.LORETTA L. SANCHEZ
000057,1,1,ARCATA_CC,DANIEL_MURPHY,109,581,472,0,~  3A--7,ARCATA CITY COUNCILMEMB,DANIEL MURPHY,109,581,0,0,0,0,19,   0.00%,3A--7.ARCATA CITY COUNCILMEMBER.DANIEL MURPHY
000057,1,1,ARCATA_CC,MICHAEL_WINKLER,274,581,307,1,~  3A--7,ARCATA CITY COUNCILMEMB,MICHAEL WINKLER,273,581,1,0,1,0,19,   5.26%,3A--7.ARCATA CITY COUNCILMEMBER.MICHAEL WINKLER
000057,1,1,ARCATA_CC,PAUL_PITINO,285,581,296,1,~  3A--7,ARCATA CITY COUNCILMEMB,PAUL PITINO,285,581,0,0,0,0,19,   0.00%,3A--7.ARCATA CITY COUNCILMEMBER.PAUL PITINO
000057,1,1,ARCATA_CC,SUSAN_ORNELAS,304,581,277,1,~  3A--7,ARCATA CITY COUNCILMEMB,SUSAN ORNELAS,304,581,0,0,0,0,19,   0.00%,3A--7.ARCATA CITY COUNCILMEMBER.SUSAN ORNELAS
000057,1,1,ARCATA_CC,VALERIE_ROSE-CAMPBELL,121,581,460,1,~  3A--7,ARCATA CITY COUNCILMEMB,VALERIE ROSE-CAMPBELL,121,581,0,0,0,0,19,   0.00%,3A--7.ARCATA CITY COUNCILMEMBER.VALERIE ROSE-CAMPBELL
000057,1,1,ARCATA_CC,Write_in,14,1743,1729,0,~  3A--7,ARCATA CITY COUNCILMEMB,Write_in,14,581,0,1162,0,1162,19,   0.00%,3A--7.ARCATA CITY COUNCILMEMBER.Write_in
000057,2,4,MEAS_F,NO,225,580,355,0,~  3A--7,MEASURE F CITY OF ARCAT,NO,225,581,0,-1,0,1,47,   0.00%,3A--7.MEASURE F CITY OF ARCATA UTILITY USERS TAX..NO
000057,2,4,MEAS_F,YES,272,580,308,0,~  3A--7,MEASURE F CITY OF ARCAT,YES,272,581,0,-1,0,1,47,   0.00%,3A--7.MEASURE F CITY OF ARCATA UTILITY USERS TAX..YES
